,flux,reaction,metabolite
EX_glyasp_medium,1e-06,EX_glyasp_medium,glyasp_medium
EX_glyc3p_medium,1e-06,EX_glyc3p_medium,glyc3p_medium
EX_glyclt_medium,1e-06,EX_glyclt_medium,glyclt_medium
EX_glycys_medium,1e-06,EX_glycys_medium,glycys_medium
EX_glygln_medium,1e-06,EX_glygln_medium,glygln_medium
EX_glyglu_medium,1e-06,EX_glyglu_medium,glyglu_medium
EX_glyleu_medium,1e-06,EX_glyleu_medium,glyleu_medium
EX_glymet_medium,1e-06,EX_glymet_medium,glymet_medium
EX_glyphe_medium,1e-06,EX_glyphe_medium,glyphe_medium
EX_glypro_medium,1e-06,EX_glypro_medium,glypro_medium
EX_glytyr_medium,1e-06,EX_glytyr_medium,glytyr_medium
EX_gsn_medium,1e-06,EX_gsn_medium,gsn_medium
EX_gua_medium,1e-06,EX_gua_medium,gua_medium
EX_his_L_medium,1.2146633170564289e-05,EX_his_L_medium,his_L_medium
EX_hxan_medium,1e-06,EX_hxan_medium,hxan_medium
EX_ile_L_medium,4.6251286323260296e-05,EX_ile_L_medium,ile_L_medium
EX_ins_medium,1e-06,EX_ins_medium,ins_medium
EX_inulin_medium,1e-06,EX_inulin_medium,inulin_medium
EX_k_medium,1.1152992733939147e-06,EX_k_medium,k_medium
EX_kesto_medium,1e-06,EX_kesto_medium,kesto_medium
EX_kestopt_medium,1e-06,EX_kestopt_medium,kestopt_medium
EX_kestottr_medium,1e-06,EX_kestottr_medium,kestottr_medium
EX_lanost_medium,2.1315924977602974e-07,EX_lanost_medium,lanost_medium
EX_leu_L_medium,0.00012245780185330698,EX_leu_L_medium,leu_L_medium
EX_lys_L_medium,7.773654126539778e-05,EX_lys_L_medium,lys_L_medium
EX_mal_L_medium,1e-06,EX_mal_L_medium,mal_L_medium
EX_malthx_medium,1e-06,EX_malthx_medium,malthx_medium
EX_met_L_medium,1.439574117928704e-05,EX_met_L_medium,met_L_medium
EX_metala_medium,1e-06,EX_metala_medium,metala_medium
EX_mg2_medium,1.1152992733939147e-06,EX_mg2_medium,mg2_medium
EX_mn2_medium,1.1152992733939147e-06,EX_mn2_medium,mn2_medium
EX_mqn7_medium,3.8532725599939153e-07,EX_mqn7_medium,mqn7_medium
EX_mqn8_medium,1e-06,EX_mqn8_medium,mqn8_medium
EX_nac_medium,6.703675946251775e-07,EX_nac_medium,nac_medium
EX_nmn_medium,1e-06,EX_nmn_medium,nmn_medium
EX_no2_medium,1e-06,EX_no2_medium,no2_medium
EX_no3_medium,1e-06,EX_no3_medium,no3_medium
EX_o2_medium,1e-06,EX_o2_medium,o2_medium
EX_ocdca_medium,1.5035505057893737e-05,EX_ocdca_medium,ocdca_medium
EX_ocdcea_medium,3.3131863762639507e-06,EX_ocdcea_medium,ocdcea_medium
EX_orn_medium,1e-06,EX_orn_medium,orn_medium
EX_pect_medium,9.98902779942122e-07,EX_pect_medium,pect_medium
EX_pheme_medium,4.955991806280426e-07,EX_pheme_medium,pheme_medium
EX_pi_medium,0.0002280988650484147,EX_pi_medium,pi_medium
EX_pnto_R_medium,9.659908303535208e-07,EX_pnto_R_medium,pnto_R_medium
EX_pro_L_medium,2.8848482828923126e-05,EX_pro_L_medium,pro_L_medium
EX_pullulan1200_medium,1.8501755563419008e-07,EX_pullulan1200_medium,pullulan1200_medium
EX_pydx_medium,6.959145866259575e-07,EX_pydx_medium,pydx_medium
EX_pydxn_medium,1.2977449983160122e-07,EX_pydxn_medium,pydxn_medium
EX_q8_medium,4.4532942511357696e-07,EX_q8_medium,q8_medium
EX_ribflv_medium,0.00017948086502423755,EX_ribflv_medium,ribflv_medium
EX_ser_L_medium,0.0004546961384252452,EX_ser_L_medium,ser_L_medium
EX_sheme_medium,2.736524858985202e-07,EX_sheme_medium,sheme_medium
EX_so4_medium,1e-06,EX_so4_medium,so4_medium
EX_spmd_medium,7.247242828634656e-07,EX_spmd_medium,spmd_medium
EX_strch1_medium,2.573414569742657e-05,EX_strch1_medium,strch1_medium
EX_sucr_medium,0.0007940805469574253,EX_sucr_medium,sucr_medium
EX_thm_medium,2.9945685961539003e-07,EX_thm_medium,thm_medium
EX_thr_L_medium,0.0006556699226484258,EX_thr_L_medium,thr_L_medium
EX_tmao_medium,9.349247357619022e-07,EX_tmao_medium,tmao_medium
EX_trp_L_medium,0.00030042398512321187,EX_trp_L_medium,trp_L_medium
EX_tsul_medium,1e-06,EX_tsul_medium,tsul_medium
EX_ttdca_medium,5.408628410571511e-06,EX_ttdca_medium,ttdca_medium
EX_tyr_L_medium,4.34965073610805e-05,EX_tyr_L_medium,tyr_L_medium
EX_ura_medium,1e-06,EX_ura_medium,ura_medium
EX_uri_medium,1e-06,EX_uri_medium,uri_medium
EX_xan_medium,1e-06,EX_xan_medium,xan_medium
EX_xyl_D_medium,1e-06,EX_xyl_D_medium,xyl_D_medium
EX_zn2_medium,1.1152992733939147e-06,EX_zn2_medium,zn2_medium
