,flux,reaction,metabolite
EX_alagly_medium,1e-06,EX_alagly_medium,alagly_medium
EX_alahis_medium,1e-06,EX_alahis_medium,alahis_medium
EX_alaleu_medium,1e-06,EX_alaleu_medium,alaleu_medium
EX_alathr_medium,1e-06,EX_alathr_medium,alathr_medium
EX_amp_medium,1e-06,EX_amp_medium,amp_medium
EX_arabinoxyl_medium,1e-06,EX_arabinoxyl_medium,arabinoxyl_medium
EX_arg_L_medium,0.0002691992177383568,EX_arg_L_medium,arg_L_medium
EX_asn_L_medium,1e-06,EX_asn_L_medium,asn_L_medium
EX_asp_L_medium,0.0006554683280092007,EX_asp_L_medium,asp_L_medium
EX_ca2_medium,1.0023339845861927e-06,EX_ca2_medium,ca2_medium
EX_cgly_medium,1e-06,EX_cgly_medium,cgly_medium
EX_cholate_medium,1e-06,EX_cholate_medium,cholate_medium
EX_chor_medium,1e-06,EX_chor_medium,chor_medium
EX_chtbs_medium,1.4541192669488802e-07,EX_chtbs_medium,chtbs_medium
EX_cit_medium,1e-06,EX_cit_medium,cit_medium
EX_cl_medium,1.0023339845861927e-06,EX_cl_medium,cl_medium
EX_cobalt2_medium,9.146228547977675e-07,EX_cobalt2_medium,cobalt2_medium
EX_core4_rl_medium,7.202869068614607e-07,EX_core4_rl_medium,core4_rl_medium
EX_csn_medium,1e-06,EX_csn_medium,csn_medium
EX_cu2_medium,1.0023339845861927e-06,EX_cu2_medium,cu2_medium
EX_cys_L_medium,1.5171654224303831e-05,EX_cys_L_medium,cys_L_medium
EX_cytd_medium,1e-06,EX_cytd_medium,cytd_medium
EX_dad_2_medium,1e-06,EX_dad_2_medium,dad_2_medium
EX_dcyt_medium,1e-06,EX_dcyt_medium,dcyt_medium
EX_ddca_medium,8.043460467372925e-06,EX_ddca_medium,ddca_medium
EX_dextrin_medium,1e-06,EX_dextrin_medium,dextrin_medium
EX_dgchol_medium,8.505434866162634e-07,EX_dgchol_medium,dgchol_medium
EX_dgsn_medium,1e-06,EX_dgsn_medium,dgsn_medium
EX_din_medium,1e-06,EX_din_medium,din_medium
EX_dmso_medium,1e-06,EX_dmso_medium,dmso_medium
EX_dsT_antigen_rl_medium,1e-06,EX_dsT_antigen_rl_medium,dsT_antigen_rl_medium
EX_duri_medium,1e-06,EX_duri_medium,duri_medium
EX_fe2_medium,1.0446213332748547e-06,EX_fe2_medium,fe2_medium
EX_fe3_medium,1.1259173587457714e-06,EX_fe3_medium,fe3_medium
EX_fol_medium,1.1895318543053246e-06,EX_fol_medium,fol_medium
EX_fru_medium,0.00025354103323043417,EX_fru_medium,fru_medium
EX_fuc_L_medium,1e-06,EX_fuc_L_medium,fuc_L_medium
EX_fum_medium,1e-06,EX_fum_medium,fum_medium
EX_g6p_medium,1e-06,EX_g6p_medium,g6p_medium
EX_galur_medium,1e-06,EX_galur_medium,galur_medium
EX_gam_medium,1e-06,EX_gam_medium,gam_medium
EX_glc_D_medium,0.00023358072531673633,EX_glc_D_medium,glc_D_medium
EX_glcn_medium,1e-06,EX_glcn_medium,glcn_medium
EX_glctnb_medium,1e-06,EX_glctnb_medium,glctnb_medium
EX_glcur_medium,1e-06,EX_glcur_medium,glcur_medium
EX_gln_L_medium,1e-06,EX_gln_L_medium,gln_L_medium
EX_glu_L_medium,0.0006412182041874312,EX_glu_L_medium,glu_L_medium
EX_glyasn_medium,1e-06,EX_glyasn_medium,glyasn_medium
EX_glyasp_medium,1e-06,EX_glyasp_medium,glyasp_medium
EX_glyb_medium,1e-06,EX_glyb_medium,glyb_medium
EX_glyc3p_medium,1e-06,EX_glyc3p_medium,glyc3p_medium
EX_glyclt_medium,1e-06,EX_glyclt_medium,glyclt_medium
EX_glycys_medium,1e-06,EX_glycys_medium,glycys_medium
EX_glygln_medium,1e-06,EX_glygln_medium,glygln_medium
EX_glyglu_medium,1e-06,EX_glyglu_medium,glyglu_medium
EX_glyleu_medium,1e-06,EX_glyleu_medium,glyleu_medium
EX_glymet_medium,1e-06,EX_glymet_medium,glymet_medium
EX_glyphe_medium,1e-06,EX_glyphe_medium,glyphe_medium
EX_glypro_medium,1e-06,EX_glypro_medium,glypro_medium
EX_glytyr_medium,1e-06,EX_glytyr_medium,glytyr_medium
EX_gsn_medium,1e-06,EX_gsn_medium,gsn_medium
EX_gua_medium,1e-06,EX_gua_medium,gua_medium
EX_h2s_medium,1e-06,EX_h2s_medium,h2s_medium
EX_his_L_medium,6.762879078939417e-06,EX_his_L_medium,his_L_medium
EX_hxan_medium,1e-06,EX_hxan_medium,hxan_medium
EX_idon_L_medium,1e-06,EX_idon_L_medium,idon_L_medium
EX_ile_L_medium,1.3662289018094787e-05,EX_ile_L_medium,ile_L_medium
EX_ins_medium,1e-06,EX_ins_medium,ins_medium
EX_inulin_medium,1e-06,EX_inulin_medium,inulin_medium
EX_k_medium,1.0023339845861927e-06,EX_k_medium,k_medium
EX_kestopt_medium,1e-06,EX_kestopt_medium,kestopt_medium
EX_kestottr_medium,1e-06,EX_kestottr_medium,kestottr_medium
EX_lctnb_medium,1e-06,EX_lctnb_medium,lctnb_medium
EX_lcts_medium,7.705991406238821e-05,EX_lcts_medium,lcts_medium
EX_leu_L_medium,6.22074695552522e-05,EX_leu_L_medium,leu_L_medium
EX_lys_L_medium,4.638009749575337e-05,EX_lys_L_medium,lys_L_medium
EX_mal_L_medium,1e-06,EX_mal_L_medium,mal_L_medium
EX_malthx_medium,1e-06,EX_malthx_medium,malthx_medium
EX_man6p_medium,1e-06,EX_man6p_medium,man6p_medium
EX_man_medium,3.4863652104613647e-07,EX_man_medium,man_medium
EX_met_L_medium,1.4004572314938432e-05,EX_met_L_medium,met_L_medium
EX_metala_medium,1e-06,EX_metala_medium,metala_medium
EX_mg2_medium,1.0023339845861927e-06,EX_mg2_medium,mg2_medium
EX_mn2_medium,1.0023339845861927e-06,EX_mn2_medium,mn2_medium
EX_mqn7_medium,2.8029427018093207e-07,EX_mqn7_medium,mqn7_medium
EX_mqn8_medium,3.9388698752170746e-07,EX_mqn8_medium,mqn8_medium
EX_nac_medium,9.34317189121597e-07,EX_nac_medium,nac_medium
EX_nmn_medium,1e-06,EX_nmn_medium,nmn_medium
EX_no2_medium,1e-06,EX_no2_medium,no2_medium
EX_no3_medium,1e-06,EX_no3_medium,no3_medium
EX_no_medium,1e-06,EX_no_medium,no_medium
EX_o2_medium,1e-06,EX_o2_medium,o2_medium
EX_oaa_medium,1e-06,EX_oaa_medium,oaa_medium
EX_ocdca_medium,5.079876246674067e-06,EX_ocdca_medium,ocdca_medium
EX_ocdcea_medium,1.3901016852644853e-06,EX_ocdcea_medium,ocdcea_medium
EX_orn_medium,1e-06,EX_orn_medium,orn_medium
EX_pect_medium,9.932344942053136e-07,EX_pect_medium,pect_medium
EX_pheme_medium,2.6608431738149845e-07,EX_pheme_medium,pheme_medium
EX_pi_medium,0.00015662793518380873,EX_pi_medium,pi_medium
EX_pnto_R_medium,6.924807076596399e-07,EX_pnto_R_medium,pnto_R_medium
EX_pro_L_medium,1.4363664963151153e-05,EX_pro_L_medium,pro_L_medium
EX_pydx_medium,8.7691123403827e-07,EX_pydx_medium,pydx_medium
EX_pyr_medium,1e-06,EX_pyr_medium,pyr_medium
EX_q8_medium,2.1735663377005536e-07,EX_q8_medium,q8_medium
EX_ribflv_medium,0.00021607773117517475,EX_ribflv_medium,ribflv_medium
EX_rmn_medium,1e-06,EX_rmn_medium,rmn_medium
EX_salcn_medium,1e-06,EX_salcn_medium,salcn_medium
EX_sel_medium,1e-06,EX_sel_medium,sel_medium
EX_ser_L_medium,0.0002342051557740537,EX_ser_L_medium,ser_L_medium
EX_sheme_medium,2.816406866625776e-07,EX_sheme_medium,sheme_medium
EX_so4_medium,1e-06,EX_so4_medium,so4_medium
EX_spmd_medium,4.2333275173511e-07,EX_spmd_medium,spmd_medium
EX_strch1_medium,2.3486757362909285e-07,EX_strch1_medium,strch1_medium
EX_stys_medium,1.9532305130433625e-07,EX_stys_medium,stys_medium
EX_sucr_medium,0.00030945960183953843,EX_sucr_medium,sucr_medium
EX_thm_medium,1.2915841389253525e-07,EX_thm_medium,thm_medium
EX_thr_L_medium,0.0005425045273407564,EX_thr_L_medium,thr_L_medium
EX_tmao_medium,1e-06,EX_tmao_medium,tmao_medium
EX_trp_L_medium,0.00011779737866737103,EX_trp_L_medium,trp_L_medium
EX_tsul_medium,1e-06,EX_tsul_medium,tsul_medium
EX_ttdca_medium,1.828069390595309e-06,EX_ttdca_medium,ttdca_medium
EX_tyr_L_medium,0.00011919376982891434,EX_tyr_L_medium,tyr_L_medium
EX_ura_medium,1e-06,EX_ura_medium,ura_medium
EX_urea_medium,1e-06,EX_urea_medium,urea_medium
EX_uri_medium,1e-06,EX_uri_medium,uri_medium
EX_xan_medium,1e-06,EX_xan_medium,xan_medium
EX_xtsn_medium,1e-06,EX_xtsn_medium,xtsn_medium
EX_xyl_D_medium,1e-06,EX_xyl_D_medium,xyl_D_medium
EX_zn2_medium,1.0023339845861927e-06,EX_zn2_medium,zn2_medium
