,flux,reaction,metabolite
EX_MGlcn9_medium,1e-06,EX_MGlcn9_medium,MGlcn9_medium
EX_MGlcn9_rl_medium,1e-06,EX_MGlcn9_rl_medium,MGlcn9_rl_medium
EX__12dhchol_medium,1e-06,EX__12dhchol_medium,_12dhchol_medium
EX__12ppd_S_medium,1e-06,EX__12ppd_S_medium,_12ppd_S_medium
EX__26dap_M_medium,1e-06,EX__26dap_M_medium,_26dap_M_medium
EX__2ddglcn_medium,1e-06,EX__2ddglcn_medium,_2ddglcn_medium
EX__2obut_medium,1e-06,EX__2obut_medium,_2obut_medium
EX__3dhcdchol_medium,1e-06,EX__3dhcdchol_medium,_3dhcdchol_medium
EX__3dhchol_medium,1e-06,EX__3dhchol_medium,_3dhchol_medium
EX__4hpro_LT_medium,1e-06,EX__4hpro_LT_medium,_4hpro_LT_medium
EX__5mta_medium,1e-06,EX__5mta_medium,_5mta_medium
EX__7dhcdchol_medium,1e-06,EX__7dhcdchol_medium,_7dhcdchol_medium
EX__7ocholate_medium,1e-06,EX__7ocholate_medium,_7ocholate_medium
EX_acald_medium,1e-06,EX_acald_medium,acald_medium
EX_acnam_medium,1e-06,EX_acnam_medium,acnam_medium
EX_ade_medium,1e-06,EX_ade_medium,ade_medium
EX_adn_medium,1e-06,EX_adn_medium,adn_medium
EX_akg_medium,1e-06,EX_akg_medium,akg_medium
EX_alahis_medium,3.671172346352782e-07,EX_alahis_medium,alahis_medium
EX_alaleu_medium,1e-06,EX_alaleu_medium,alaleu_medium
EX_amp_medium,1e-06,EX_amp_medium,amp_medium
EX_arabinoxyl_medium,6.302073869888768e-07,EX_arabinoxyl_medium,arabinoxyl_medium
EX_arg_L_medium,0.0002612424719551351,EX_arg_L_medium,arg_L_medium
EX_asn_L_medium,1e-06,EX_asn_L_medium,asn_L_medium
EX_asp_L_medium,0.0018150523855254284,EX_asp_L_medium,asp_L_medium
EX_ca2_medium,1e-06,EX_ca2_medium,ca2_medium
EX_cgly_medium,1e-06,EX_cgly_medium,cgly_medium
EX_chor_medium,1e-06,EX_chor_medium,chor_medium
EX_cit_medium,1e-06,EX_cit_medium,cit_medium
EX_cl_medium,1e-06,EX_cl_medium,cl_medium
EX_cobalt2_medium,9.387942126710486e-07,EX_cobalt2_medium,cobalt2_medium
EX_csn_medium,1e-06,EX_csn_medium,csn_medium
EX_cu2_medium,1e-06,EX_cu2_medium,cu2_medium
EX_cys_L_medium,3.693065996633422e-05,EX_cys_L_medium,cys_L_medium
EX_cytd_medium,1e-06,EX_cytd_medium,cytd_medium
EX_dad_2_medium,1e-06,EX_dad_2_medium,dad_2_medium
EX_dcyt_medium,1e-06,EX_dcyt_medium,dcyt_medium
EX_ddca_medium,1.7494358287440473e-05,EX_ddca_medium,ddca_medium
EX_dgsn_medium,1e-06,EX_dgsn_medium,dgsn_medium
EX_din_medium,1e-06,EX_din_medium,din_medium
EX_dmso_medium,1e-06,EX_dmso_medium,dmso_medium
EX_dsT_antigen_medium,1e-06,EX_dsT_antigen_medium,dsT_antigen_medium
EX_dsT_antigen_rl_medium,1e-06,EX_dsT_antigen_rl_medium,dsT_antigen_rl_medium
EX_duri_medium,1e-06,EX_duri_medium,duri_medium
EX_etoh_medium,1.0472543572800423e-05,EX_etoh_medium,etoh_medium
EX_fe2_medium,6.800813846622202e-07,EX_fe2_medium,fe2_medium
EX_fe3_medium,1.191619134117636e-06,EX_fe3_medium,fe3_medium
EX_fol_medium,1.2427440536016242e-06,EX_fol_medium,fol_medium
EX_fru_medium,0.00034202198937925287,EX_fru_medium,fru_medium
EX_fum_medium,1e-06,EX_fum_medium,fum_medium
EX_galct_D_medium,1e-06,EX_galct_D_medium,galct_D_medium
EX_galur_medium,1e-06,EX_galur_medium,galur_medium
EX_gam_medium,4.3423943446161873e-07,EX_gam_medium,gam_medium
EX_glc_D_medium,5.5287517105384074e-05,EX_glc_D_medium,glc_D_medium
EX_glcn_medium,1e-06,EX_glcn_medium,glcn_medium
EX_glcr_medium,1e-06,EX_glcr_medium,glcr_medium
EX_glcur_medium,1e-06,EX_glcur_medium,glcur_medium
EX_gln_L_medium,1e-06,EX_gln_L_medium,gln_L_medium
EX_glu_L_medium,0.0009327280930922336,EX_glu_L_medium,glu_L_medium
EX_gly_medium,4.629891386116415e-05,EX_gly_medium,gly_medium
EX_glyasn_medium,1e-06,EX_glyasn_medium,glyasn_medium
EX_glyc3p_medium,1e-06,EX_glyc3p_medium,glyc3p_medium
EX_glyclt_medium,1e-06,EX_glyclt_medium,glyclt_medium
EX_glycys_medium,2.7115609115066435e-07,EX_glycys_medium,glycys_medium
EX_glyleu_medium,1e-06,EX_glyleu_medium,glyleu_medium
EX_glymet_medium,1e-06,EX_glymet_medium,glymet_medium
EX_glypro_medium,1e-06,EX_glypro_medium,glypro_medium
EX_gsn_medium,1e-06,EX_gsn_medium,gsn_medium
EX_gua_medium,1e-06,EX_gua_medium,gua_medium
EX_h2s_medium,1e-06,EX_h2s_medium,h2s_medium
EX_h_medium,1e-06,EX_h_medium,h_medium
EX_his_L_medium,6.601706801980586e-06,EX_his_L_medium,his_L_medium
EX_hxan_medium,1e-06,EX_hxan_medium,hxan_medium
EX_ile_L_medium,1.4009052056880388e-05,EX_ile_L_medium,ile_L_medium
EX_indole_medium,6.310578944149893e-07,EX_indole_medium,indole_medium
EX_ins_medium,1e-06,EX_ins_medium,ins_medium
EX_inulin_medium,1e-06,EX_inulin_medium,inulin_medium
EX_k_medium,1e-06,EX_k_medium,k_medium
EX_kestopt_medium,1e-06,EX_kestopt_medium,kestopt_medium
EX_kestottr_medium,1e-06,EX_kestottr_medium,kestottr_medium
EX_lac_D_medium,1e-06,EX_lac_D_medium,lac_D_medium
EX_lac_L_medium,1e-06,EX_lac_L_medium,lac_L_medium
EX_lcts_medium,0.00024300674468021708,EX_lcts_medium,lcts_medium
EX_leu_L_medium,9.380548065759908e-05,EX_leu_L_medium,leu_L_medium
EX_lys_L_medium,5.993890674842146e-05,EX_lys_L_medium,lys_L_medium
EX_mal_L_medium,1e-06,EX_mal_L_medium,mal_L_medium
EX_met_L_medium,6.120484318632142e-06,EX_met_L_medium,met_L_medium
EX_metala_medium,1e-06,EX_metala_medium,metala_medium
EX_mg2_medium,1e-06,EX_mg2_medium,mg2_medium
EX_mn2_medium,1e-06,EX_mn2_medium,mn2_medium
EX_mqn8_medium,7.66223642139618e-07,EX_mqn8_medium,mqn8_medium
EX_nac_medium,8.501764905987009e-07,EX_nac_medium,nac_medium
EX_nmn_medium,1e-06,EX_nmn_medium,nmn_medium
EX_no2_medium,1e-06,EX_no2_medium,no2_medium
EX_no3_medium,1e-06,EX_no3_medium,no3_medium
EX_o2_medium,1e-06,EX_o2_medium,o2_medium
EX_ocdca_medium,1.2539038652655237e-05,EX_ocdca_medium,ocdca_medium
EX_orn_medium,1e-06,EX_orn_medium,orn_medium
EX_phe_L_medium,1.2189696295522088e-05,EX_phe_L_medium,phe_L_medium
EX_pheme_medium,4.5244304492275946e-07,EX_pheme_medium,pheme_medium
EX_pi_medium,0.00018959981805554508,EX_pi_medium,pi_medium
EX_pnto_R_medium,9.85611331808364e-07,EX_pnto_R_medium,pnto_R_medium
EX_pro_L_medium,1.4205793518966934e-05,EX_pro_L_medium,pro_L_medium
EX_pydx_medium,9.865596896484505e-07,EX_pydx_medium,pydx_medium
EX_pyr_medium,1e-06,EX_pyr_medium,pyr_medium
EX_q8_medium,3.6541593462395773e-07,EX_q8_medium,q8_medium
EX_raffin_medium,1e-06,EX_raffin_medium,raffin_medium
EX_ribflv_medium,6.694451032484491e-07,EX_ribflv_medium,ribflv_medium
EX_salcn_medium,1e-06,EX_salcn_medium,salcn_medium
EX_ser_L_medium,5.622849103151602e-05,EX_ser_L_medium,ser_L_medium
EX_sheme_medium,5.182748588563645e-07,EX_sheme_medium,sheme_medium
EX_so4_medium,1e-06,EX_so4_medium,so4_medium
EX_spmd_medium,4.5244304492275946e-07,EX_spmd_medium,spmd_medium
EX_stys_medium,1e-06,EX_stys_medium,stys_medium
EX_sucr_medium,0.0006563889506790284,EX_sucr_medium,sucr_medium
EX_thr_L_medium,0.0008109110531535036,EX_thr_L_medium,thr_L_medium
EX_tmao_medium,1e-06,EX_tmao_medium,tmao_medium
EX_trp_L_medium,3.328929403834059e-06,EX_trp_L_medium,trp_L_medium
EX_tsul_medium,1e-06,EX_tsul_medium,tsul_medium
EX_ttdca_medium,5.0837949799886975e-06,EX_ttdca_medium,ttdca_medium
EX_tyr_L_medium,1.4208009137861437e-05,EX_tyr_L_medium,tyr_L_medium
EX_ura_medium,1e-06,EX_ura_medium,ura_medium
EX_urea_medium,1e-06,EX_urea_medium,urea_medium
EX_uri_medium,1e-06,EX_uri_medium,uri_medium
EX_xan_medium,1e-06,EX_xan_medium,xan_medium
EX_xyl_D_medium,1e-06,EX_xyl_D_medium,xyl_D_medium
EX_zn2_medium,1e-06,EX_zn2_medium,zn2_medium
