,flux,reaction,metabolite
EX_cytd_medium,1e-06,EX_cytd_medium,cytd_medium
EX_dad_2_medium,5.11922492353556e-07,EX_dad_2_medium,dad_2_medium
EX_dcyt_medium,1e-06,EX_dcyt_medium,dcyt_medium
EX_ddca_medium,1.6830917920302502e-06,EX_ddca_medium,ddca_medium
EX_duri_medium,5.085057744275136e-07,EX_duri_medium,duri_medium
EX_etoh_medium,1.0878345394840775e-05,EX_etoh_medium,etoh_medium
EX_fe2_medium,1.8822717256958135e-07,EX_fe2_medium,fe2_medium
EX_fe3_medium,1.6098101452893393e-07,EX_fe3_medium,fe3_medium
EX_fol_medium,2.565317827119422e-07,EX_fol_medium,fol_medium
EX_fru_medium,3.800656768449657e-05,EX_fru_medium,fru_medium
EX_fum_medium,1e-06,EX_fum_medium,fum_medium
EX_galur_medium,1e-06,EX_galur_medium,galur_medium
EX_glc_D_medium,4.902776334906369e-05,EX_glc_D_medium,glc_D_medium
EX_glcur_medium,1e-06,EX_glcur_medium,glcur_medium
EX_gln_L_medium,1e-06,EX_gln_L_medium,gln_L_medium
EX_glu_L_medium,0.00010746253575915127,EX_glu_L_medium,glu_L_medium
EX_glyasn_medium,1e-06,EX_glyasn_medium,glyasn_medium
EX_glyasp_medium,1e-06,EX_glyasp_medium,glyasp_medium
EX_glyc3p_medium,1e-06,EX_glyc3p_medium,glyc3p_medium
EX_glyclt_medium,1e-06,EX_glyclt_medium,glyclt_medium
EX_glycys_medium,1.0790408724373828e-06,EX_glycys_medium,glycys_medium
EX_glygln_medium,1e-06,EX_glygln_medium,glygln_medium
EX_glyglu_medium,1e-06,EX_glyglu_medium,glyglu_medium
EX_glyleu_medium,1e-06,EX_glyleu_medium,glyleu_medium
EX_glymet_medium,6.507902596952176e-07,EX_glymet_medium,glymet_medium
EX_glyphe_medium,1e-06,EX_glyphe_medium,glyphe_medium
EX_glypro_medium,1e-06,EX_glypro_medium,glypro_medium
EX_glytyr_medium,1e-06,EX_glytyr_medium,glytyr_medium
EX_gsn_medium,1e-06,EX_gsn_medium,gsn_medium
EX_gua_medium,1e-06,EX_gua_medium,gua_medium
EX_h2s_medium,1e-06,EX_h2s_medium,h2s_medium
EX_hxan_medium,1e-06,EX_hxan_medium,hxan_medium
EX_ile_L_medium,1.8051134593346607e-06,EX_ile_L_medium,ile_L_medium
EX_ins_medium,8.181794505233934e-07,EX_ins_medium,ins_medium
EX_inulin_medium,1e-06,EX_inulin_medium,inulin_medium
EX_k_medium,1.489942345958356e-07,EX_k_medium,k_medium
EX_lctnb_medium,3.511814088007635e-07,EX_lctnb_medium,lctnb_medium
EX_leu_L_medium,8.730088180534458e-06,EX_leu_L_medium,leu_L_medium
EX_lys_L_medium,7.832273783880362e-06,EX_lys_L_medium,lys_L_medium
EX_malthx_medium,1e-06,EX_malthx_medium,malthx_medium
EX_met_L_medium,1.1592364529865528e-06,EX_met_L_medium,met_L_medium
EX_metala_medium,5.582990072239675e-07,EX_metala_medium,metala_medium
EX_mg2_medium,1.489942345958356e-07,EX_mg2_medium,mg2_medium
EX_mn2_medium,1.489942345958356e-07,EX_mn2_medium,mn2_medium
EX_mqn7_medium,1.0582955933002872e-07,EX_mqn7_medium,mqn7_medium
EX_nac_medium,1.739010176993037e-07,EX_nac_medium,nac_medium
EX_no2_medium,1e-06,EX_no2_medium,no2_medium
EX_o2_medium,1e-06,EX_o2_medium,o2_medium
EX_ocdca_medium,1.078306415742216e-06,EX_ocdca_medium,ocdca_medium
EX_orn_medium,1e-06,EX_orn_medium,orn_medium
EX_pect_medium,2.2559128316368964e-07,EX_pect_medium,pect_medium
EX_phe_L_medium,1.2896269137821456e-06,EX_phe_L_medium,phe_L_medium
EX_pi_medium,2.2396677804620523e-05,EX_pi_medium,pi_medium
EX_pro_L_medium,4.4172488607962745e-07,EX_pro_L_medium,pro_L_medium
EX_pydx_medium,1.1950754950452379e-07,EX_pydx_medium,pydx_medium
EX_ribflv_medium,4.056709406942122e-05,EX_ribflv_medium,ribflv_medium
EX_rmn_medium,5.817988959078802e-07,EX_rmn_medium,rmn_medium
EX_salcn_medium,1e-06,EX_salcn_medium,salcn_medium
EX_ser_L_medium,2.906916840694002e-05,EX_ser_L_medium,ser_L_medium
EX_so4_medium,1.0863764843244497e-06,EX_so4_medium,so4_medium
EX_sucr_medium,5.310860087919063e-05,EX_sucr_medium,sucr_medium
EX_thr_L_medium,4.0029672635707616e-05,EX_thr_L_medium,thr_L_medium
EX_thymd_medium,1.39936430507915e-07,EX_thymd_medium,thymd_medium
EX_trp_L_medium,3.211708918467511e-07,EX_trp_L_medium,trp_L_medium
EX_ttdca_medium,2.3749808473107103e-07,EX_ttdca_medium,ttdca_medium
EX_tyr_L_medium,4.138529898547642e-07,EX_tyr_L_medium,tyr_L_medium
EX_ura_medium,1e-06,EX_ura_medium,ura_medium
EX_uri_medium,1e-06,EX_uri_medium,uri_medium
EX_xan_medium,1e-06,EX_xan_medium,xan_medium
EX_xyl_D_medium,1e-06,EX_xyl_D_medium,xyl_D_medium
EX_zn2_medium,1.489942345958356e-07,EX_zn2_medium,zn2_medium
