,flux,reaction,metabolite
EX_MGlcn147_medium,0.0,EX_MGlcn147_medium,MGlcn147_medium
EX_MGlcn147_rl_medium,0.0,EX_MGlcn147_rl_medium,MGlcn147_rl_medium
EX_MGlcn148_medium,0.0,EX_MGlcn148_medium,MGlcn148_medium
EX_MGlcn148_rl_medium,0.0,EX_MGlcn148_rl_medium,MGlcn148_rl_medium
EX_MGlcn153_medium,0.0,EX_MGlcn153_medium,MGlcn153_medium
EX_MGlcn153_rl_medium,0.0,EX_MGlcn153_rl_medium,MGlcn153_rl_medium
EX_MGlcn155_medium,0.0,EX_MGlcn155_medium,MGlcn155_medium
EX_MGlcn155_rl_medium,0.0,EX_MGlcn155_rl_medium,MGlcn155_rl_medium
EX_MGlcn156_medium,0.0,EX_MGlcn156_medium,MGlcn156_medium
EX_MGlcn156_rl_medium,0.0,EX_MGlcn156_rl_medium,MGlcn156_rl_medium
EX_MGlcn157_medium,0.0,EX_MGlcn157_medium,MGlcn157_medium
EX_MGlcn157_rl_medium,0.0,EX_MGlcn157_rl_medium,MGlcn157_rl_medium
EX_MGlcn158_rl_medium,0.0,EX_MGlcn158_rl_medium,MGlcn158_rl_medium
EX_MGlcn159_medium,0.0,EX_MGlcn159_medium,MGlcn159_medium
EX_MGlcn159_rl_medium,0.0,EX_MGlcn159_rl_medium,MGlcn159_rl_medium
EX_MGlcn15_medium,-1e-06,EX_MGlcn15_medium,MGlcn15_medium
EX_MGlcn15_rl_medium,-1e-06,EX_MGlcn15_rl_medium,MGlcn15_rl_medium
EX_MGlcn160_medium,0.0,EX_MGlcn160_medium,MGlcn160_medium
EX_MGlcn160_rl_medium,0.0,EX_MGlcn160_rl_medium,MGlcn160_rl_medium
EX_MGlcn171_medium,0.0,EX_MGlcn171_medium,MGlcn171_medium
EX_MGlcn171_rl_medium,0.0,EX_MGlcn171_rl_medium,MGlcn171_rl_medium
EX_MGlcn172_medium,0.0,EX_MGlcn172_medium,MGlcn172_medium
EX_MGlcn172_rl_medium,0.0,EX_MGlcn172_rl_medium,MGlcn172_rl_medium
EX_MGlcn17_medium,0.0,EX_MGlcn17_medium,MGlcn17_medium
EX_MGlcn17_rl_medium,0.0,EX_MGlcn17_rl_medium,MGlcn17_rl_medium
EX_MGlcn182_medium,0.0,EX_MGlcn182_medium,MGlcn182_medium
EX_MGlcn182_rl_medium,0.0,EX_MGlcn182_rl_medium,MGlcn182_rl_medium
EX_MGlcn186_medium,0.0,EX_MGlcn186_medium,MGlcn186_medium
EX_MGlcn186_rl_medium,0.0,EX_MGlcn186_rl_medium,MGlcn186_rl_medium
EX_MGlcn187_medium,0.0,EX_MGlcn187_medium,MGlcn187_medium
EX_MGlcn187_rl_medium,0.0,EX_MGlcn187_rl_medium,MGlcn187_rl_medium
EX_MGlcn188_medium,0.0,EX_MGlcn188_medium,MGlcn188_medium
EX_MGlcn188_rl_medium,0.0,EX_MGlcn188_rl_medium,MGlcn188_rl_medium
EX_MGlcn189_medium,0.0,EX_MGlcn189_medium,MGlcn189_medium
EX_MGlcn189_rl_medium,0.0,EX_MGlcn189_rl_medium,MGlcn189_rl_medium
EX_MGlcn190_medium,-1e-06,EX_MGlcn190_medium,MGlcn190_medium
EX_MGlcn190_rl_medium,-1e-06,EX_MGlcn190_rl_medium,MGlcn190_rl_medium
EX_MGlcn191_medium,-1e-06,EX_MGlcn191_medium,MGlcn191_medium
EX_MGlcn191_rl_medium,-1e-06,EX_MGlcn191_rl_medium,MGlcn191_rl_medium
EX_MGlcn192_medium,-1e-06,EX_MGlcn192_medium,MGlcn192_medium
EX_MGlcn192_rl_medium,-1e-06,EX_MGlcn192_rl_medium,MGlcn192_rl_medium
EX_MGlcn193_medium,0.0,EX_MGlcn193_medium,MGlcn193_medium
EX_MGlcn193_rl_medium,0.0,EX_MGlcn193_rl_medium,MGlcn193_rl_medium
EX_MGlcn194_medium,-1e-06,EX_MGlcn194_medium,MGlcn194_medium
EX_MGlcn194_rl_medium,-1e-06,EX_MGlcn194_rl_medium,MGlcn194_rl_medium
EX_MGlcn195_medium,-5.783958708755728e-07,EX_MGlcn195_medium,MGlcn195_medium
EX_MGlcn195_rl_medium,-1e-06,EX_MGlcn195_rl_medium,MGlcn195_rl_medium
EX_MGlcn196_medium,-8.510766058105139e-07,EX_MGlcn196_medium,MGlcn196_medium
EX_MGlcn196_rl_medium,0.0,EX_MGlcn196_rl_medium,MGlcn196_rl_medium
EX_MGlcn19_medium,0.0,EX_MGlcn19_medium,MGlcn19_medium
EX_MGlcn19_rl_medium,0.0,EX_MGlcn19_rl_medium,MGlcn19_rl_medium
EX_MGlcn20_medium,-1e-06,EX_MGlcn20_medium,MGlcn20_medium
EX_MGlcn20_rl_medium,-1e-06,EX_MGlcn20_rl_medium,MGlcn20_rl_medium
EX_MGlcn21_medium,0.0,EX_MGlcn21_medium,MGlcn21_medium
EX_MGlcn21_rl_medium,0.0,EX_MGlcn21_rl_medium,MGlcn21_rl_medium
EX_MGlcn22_medium,-5.999999999999999e-06,EX_MGlcn22_medium,MGlcn22_medium
EX_MGlcn22_rl_medium,-5.999999999999999e-06,EX_MGlcn22_rl_medium,MGlcn22_rl_medium
EX_MGlcn24_medium,-2e-06,EX_MGlcn24_medium,MGlcn24_medium
EX_MGlcn24_rl_medium,-1e-06,EX_MGlcn24_rl_medium,MGlcn24_rl_medium
EX_MGlcn25_medium,0.0,EX_MGlcn25_medium,MGlcn25_medium
EX_MGlcn25_rl_medium,0.0,EX_MGlcn25_rl_medium,MGlcn25_rl_medium
EX_MGlcn26_medium,0.0,EX_MGlcn26_medium,MGlcn26_medium
EX_MGlcn26_rl_medium,0.0,EX_MGlcn26_rl_medium,MGlcn26_rl_medium
EX_MGlcn27_medium,0.0,EX_MGlcn27_medium,MGlcn27_medium
EX_MGlcn27_rl_medium,0.0,EX_MGlcn27_rl_medium,MGlcn27_rl_medium
EX_MGlcn28_medium,0.0,EX_MGlcn28_medium,MGlcn28_medium
EX_MGlcn28_rl_medium,0.0,EX_MGlcn28_rl_medium,MGlcn28_rl_medium
EX_MGlcn29_rl_medium,0.0,EX_MGlcn29_rl_medium,MGlcn29_rl_medium
EX_MGlcn2_medium,0.0,EX_MGlcn2_medium,MGlcn2_medium
EX_MGlcn2_rl_medium,0.0,EX_MGlcn2_rl_medium,MGlcn2_rl_medium
EX_MGlcn30_medium,0.0,EX_MGlcn30_medium,MGlcn30_medium
EX_MGlcn30_rl_medium,0.0,EX_MGlcn30_rl_medium,MGlcn30_rl_medium
EX_MGlcn31_medium,0.0,EX_MGlcn31_medium,MGlcn31_medium
EX_MGlcn31_rl_medium,0.0,EX_MGlcn31_rl_medium,MGlcn31_rl_medium
EX_MGlcn33_medium,0.0,EX_MGlcn33_medium,MGlcn33_medium
EX_MGlcn33_rl_medium,0.0,EX_MGlcn33_rl_medium,MGlcn33_rl_medium
EX_MGlcn34_medium,0.0,EX_MGlcn34_medium,MGlcn34_medium
EX_MGlcn34_rl_medium,0.0,EX_MGlcn34_rl_medium,MGlcn34_rl_medium
EX_MGlcn35_medium,0.0,EX_MGlcn35_medium,MGlcn35_medium
EX_MGlcn35_rl_medium,0.0,EX_MGlcn35_rl_medium,MGlcn35_rl_medium
EX_MGlcn36_medium,0.0,EX_MGlcn36_medium,MGlcn36_medium
EX_MGlcn36_rl_medium,0.0,EX_MGlcn36_rl_medium,MGlcn36_rl_medium
EX_MGlcn37_medium,0.0,EX_MGlcn37_medium,MGlcn37_medium
EX_MGlcn37_rl_medium,0.0,EX_MGlcn37_rl_medium,MGlcn37_rl_medium
EX_MGlcn38_medium,0.0,EX_MGlcn38_medium,MGlcn38_medium
EX_MGlcn38_rl_medium,0.0,EX_MGlcn38_rl_medium,MGlcn38_rl_medium
EX_MGlcn3_medium,0.0,EX_MGlcn3_medium,MGlcn3_medium
EX_MGlcn3_rl_medium,0.0,EX_MGlcn3_rl_medium,MGlcn3_rl_medium
EX_MGlcn42_medium,0.0,EX_MGlcn42_medium,MGlcn42_medium
EX_MGlcn42_rl_medium,0.0,EX_MGlcn42_rl_medium,MGlcn42_rl_medium
EX_MGlcn45_medium,0.0,EX_MGlcn45_medium,MGlcn45_medium
EX_MGlcn45_rl_medium,0.0,EX_MGlcn45_rl_medium,MGlcn45_rl_medium
EX_MGlcn46_medium,0.0,EX_MGlcn46_medium,MGlcn46_medium
EX_MGlcn46_rl_medium,0.0,EX_MGlcn46_rl_medium,MGlcn46_rl_medium
EX_MGlcn47_medium,0.0,EX_MGlcn47_medium,MGlcn47_medium
EX_MGlcn47_rl_medium,0.0,EX_MGlcn47_rl_medium,MGlcn47_rl_medium
EX_MGlcn48_medium,0.0,EX_MGlcn48_medium,MGlcn48_medium
EX_MGlcn48_rl_medium,0.0,EX_MGlcn48_rl_medium,MGlcn48_rl_medium
EX_MGlcn50_medium,0.0,EX_MGlcn50_medium,MGlcn50_medium
EX_MGlcn50_rl_medium,0.0,EX_MGlcn50_rl_medium,MGlcn50_rl_medium
EX_MGlcn51_rl_medium,0.0,EX_MGlcn51_rl_medium,MGlcn51_rl_medium
EX_MGlcn53_medium,0.0,EX_MGlcn53_medium,MGlcn53_medium
EX_MGlcn53_rl_medium,0.0,EX_MGlcn53_rl_medium,MGlcn53_rl_medium
EX_MGlcn54_medium,0.0,EX_MGlcn54_medium,MGlcn54_medium
EX_MGlcn54_rl_medium,0.0,EX_MGlcn54_rl_medium,MGlcn54_rl_medium
EX_MGlcn56_medium,0.0,EX_MGlcn56_medium,MGlcn56_medium
EX_MGlcn56_rl_medium,0.0,EX_MGlcn56_rl_medium,MGlcn56_rl_medium
EX_MGlcn57_medium,0.0,EX_MGlcn57_medium,MGlcn57_medium
EX_MGlcn57_rl_medium,0.0,EX_MGlcn57_rl_medium,MGlcn57_rl_medium
EX_MGlcn58_medium,0.0,EX_MGlcn58_medium,MGlcn58_medium
EX_MGlcn58_rl_medium,0.0,EX_MGlcn58_rl_medium,MGlcn58_rl_medium
EX_MGlcn59_medium,0.0,EX_MGlcn59_medium,MGlcn59_medium
EX_MGlcn59_rl_medium,0.0,EX_MGlcn59_rl_medium,MGlcn59_rl_medium
EX_MGlcn60_medium,0.0,EX_MGlcn60_medium,MGlcn60_medium
EX_MGlcn60_rl_medium,0.0,EX_MGlcn60_rl_medium,MGlcn60_rl_medium
EX_MGlcn61_medium,0.0,EX_MGlcn61_medium,MGlcn61_medium
EX_MGlcn61_rl_medium,0.0,EX_MGlcn61_rl_medium,MGlcn61_rl_medium
EX_MGlcn62_medium,0.0,EX_MGlcn62_medium,MGlcn62_medium
EX_MGlcn62_rl_medium,0.0,EX_MGlcn62_rl_medium,MGlcn62_rl_medium
EX_MGlcn69_medium,0.0,EX_MGlcn69_medium,MGlcn69_medium
EX_MGlcn69_rl_medium,0.0,EX_MGlcn69_rl_medium,MGlcn69_rl_medium
EX_MGlcn6_medium,0.0,EX_MGlcn6_medium,MGlcn6_medium
EX_MGlcn6_rl_medium,0.0,EX_MGlcn6_rl_medium,MGlcn6_rl_medium
EX_MGlcn70_medium,0.0,EX_MGlcn70_medium,MGlcn70_medium
EX_MGlcn70_rl_medium,0.0,EX_MGlcn70_rl_medium,MGlcn70_rl_medium
EX_MGlcn71_medium,0.0,EX_MGlcn71_medium,MGlcn71_medium
EX_MGlcn71_rl_medium,0.0,EX_MGlcn71_rl_medium,MGlcn71_rl_medium
EX_MGlcn72_medium,0.0,EX_MGlcn72_medium,MGlcn72_medium
EX_MGlcn72_rl_medium,0.0,EX_MGlcn72_rl_medium,MGlcn72_rl_medium
EX_MGlcn73_medium,-1e-06,EX_MGlcn73_medium,MGlcn73_medium
EX_MGlcn73_rl_medium,-1e-06,EX_MGlcn73_rl_medium,MGlcn73_rl_medium
EX_MGlcn74_medium,0.0,EX_MGlcn74_medium,MGlcn74_medium
EX_MGlcn74_rl_medium,0.0,EX_MGlcn74_rl_medium,MGlcn74_rl_medium
EX_MGlcn75_medium,0.0,EX_MGlcn75_medium,MGlcn75_medium
EX_MGlcn75_rl_medium,0.0,EX_MGlcn75_rl_medium,MGlcn75_rl_medium
EX_MGlcn76_medium,0.0,EX_MGlcn76_medium,MGlcn76_medium
EX_MGlcn76_rl_medium,0.0,EX_MGlcn76_rl_medium,MGlcn76_rl_medium
EX_MGlcn77_medium,0.0,EX_MGlcn77_medium,MGlcn77_medium
EX_MGlcn77_rl_medium,0.0,EX_MGlcn77_rl_medium,MGlcn77_rl_medium
EX_MGlcn78_medium,0.0,EX_MGlcn78_medium,MGlcn78_medium
EX_MGlcn78_rl_medium,0.0,EX_MGlcn78_rl_medium,MGlcn78_rl_medium
EX_MGlcn79_medium,0.0,EX_MGlcn79_medium,MGlcn79_medium
EX_MGlcn79_rl_medium,0.0,EX_MGlcn79_rl_medium,MGlcn79_rl_medium
EX_MGlcn7_medium,0.0,EX_MGlcn7_medium,MGlcn7_medium
EX_MGlcn7_rl_medium,0.0,EX_MGlcn7_rl_medium,MGlcn7_rl_medium
EX_MGlcn82_medium,0.0,EX_MGlcn82_medium,MGlcn82_medium
EX_MGlcn82_rl_medium,0.0,EX_MGlcn82_rl_medium,MGlcn82_rl_medium
EX_MGlcn84_medium,0.0,EX_MGlcn84_medium,MGlcn84_medium
EX_MGlcn84_rl_medium,0.0,EX_MGlcn84_rl_medium,MGlcn84_rl_medium
EX_MGlcn85_medium,0.0,EX_MGlcn85_medium,MGlcn85_medium
EX_MGlcn85_rl_medium,0.0,EX_MGlcn85_rl_medium,MGlcn85_rl_medium
EX_MGlcn86_medium,0.0,EX_MGlcn86_medium,MGlcn86_medium
EX_MGlcn86_rl_medium,0.0,EX_MGlcn86_rl_medium,MGlcn86_rl_medium
EX_MGlcn87_medium,0.0,EX_MGlcn87_medium,MGlcn87_medium
EX_MGlcn87_rl_medium,0.0,EX_MGlcn87_rl_medium,MGlcn87_rl_medium
EX_MGlcn88_medium,0.0,EX_MGlcn88_medium,MGlcn88_medium
EX_MGlcn88_rl_medium,0.0,EX_MGlcn88_rl_medium,MGlcn88_rl_medium
EX_MGlcn8_medium,0.0,EX_MGlcn8_medium,MGlcn8_medium
EX_MGlcn8_rl_medium,0.0,EX_MGlcn8_rl_medium,MGlcn8_rl_medium
EX_MGlcn90_medium,0.0,EX_MGlcn90_medium,MGlcn90_medium
EX_MGlcn90_rl_medium,0.0,EX_MGlcn90_rl_medium,MGlcn90_rl_medium
EX_MGlcn91_medium,0.0,EX_MGlcn91_medium,MGlcn91_medium
EX_MGlcn91_rl_medium,0.0,EX_MGlcn91_rl_medium,MGlcn91_rl_medium
EX_MGlcn92_medium,0.0,EX_MGlcn92_medium,MGlcn92_medium
EX_MGlcn92_rl_medium,0.0,EX_MGlcn92_rl_medium,MGlcn92_rl_medium
EX_MGlcn93_medium,0.0,EX_MGlcn93_medium,MGlcn93_medium
EX_MGlcn93_rl_medium,0.0,EX_MGlcn93_rl_medium,MGlcn93_rl_medium
EX_MGlcn94_medium,0.0,EX_MGlcn94_medium,MGlcn94_medium
EX_MGlcn94_rl_medium,0.0,EX_MGlcn94_rl_medium,MGlcn94_rl_medium
EX_MGlcn95_medium,0.0,EX_MGlcn95_medium,MGlcn95_medium
EX_MGlcn95_rl_medium,0.0,EX_MGlcn95_rl_medium,MGlcn95_rl_medium
EX_MGlcn96_medium,0.0,EX_MGlcn96_medium,MGlcn96_medium
EX_MGlcn96_rl_medium,0.0,EX_MGlcn96_rl_medium,MGlcn96_rl_medium
EX_MGlcn97_medium,0.0,EX_MGlcn97_medium,MGlcn97_medium
EX_MGlcn97_rl_medium,0.0,EX_MGlcn97_rl_medium,MGlcn97_rl_medium
EX_MGlcn9_medium,0.0,EX_MGlcn9_medium,MGlcn9_medium
EX_MGlcn9_rl_medium,0.0,EX_MGlcn9_rl_medium,MGlcn9_rl_medium
EX_Ser_Thr_medium,0.0,EX_Ser_Thr_medium,Ser_Thr_medium
EX_T_antigen_medium,-6.643236953247008e-06,EX_T_antigen_medium,T_antigen_medium
EX_Tn_antigen_medium,-2.8999999999999997e-05,EX_Tn_antigen_medium,Tn_antigen_medium
EX_Tyr_ggn_medium,0.0,EX_Tyr_ggn_medium,Tyr_ggn_medium
EX__12dhchol_medium,0.0,EX__12dhchol_medium,_12dhchol_medium
EX__15dap_medium,0.0,EX__15dap_medium,_15dap_medium
EX__2ddglcn_medium,0.0,EX__2ddglcn_medium,_2ddglcn_medium
EX__3dhcdchol_medium,0.0,EX__3dhcdchol_medium,_3dhcdchol_medium
EX__3dhchol_medium,0.0,EX__3dhchol_medium,_3dhchol_medium
EX__3mop_medium,-0.00011924731636946999,EX__3mop_medium,_3mop_medium
EX__4abut_medium,0.0,EX__4abut_medium,_4abut_medium
EX__4hbz_medium,0.0,EX__4hbz_medium,_4hbz_medium
EX__7dhcdchol_medium,0.0,EX__7dhcdchol_medium,_7dhcdchol_medium
EX__7ocholate_medium,0.0,EX__7ocholate_medium,_7ocholate_medium
EX_ac_medium,-0.0012013438037093314,EX_ac_medium,ac_medium
EX_acgal_medium,-2.958899668616631e-05,EX_acgal_medium,acgal_medium
EX_acnam2a6agal_medium,-8e-06,EX_acnam2a6agal_medium,acnam2a6agal_medium
EX_adocbl_medium,0.0,EX_adocbl_medium,adocbl_medium
EX_agal1b3agal_medium,0.0,EX_agal1b3agal_medium,agal1b3agal_medium
EX_agam1b6agal_medium,0.0,EX_agam1b6agal_medium,agam1b6agal_medium
EX_akg_medium,0.0,EX_akg_medium,akg_medium
EX_ala_D_medium,0.0,EX_ala_D_medium,ala_D_medium
EX_ala_L_medium,-3.5313164571939964e-05,EX_ala_L_medium,ala_L_medium
EX_alltn_medium,0.0,EX_alltn_medium,alltn_medium
EX_amylopect900_medium,0.0,EX_amylopect900_medium,amylopect900_medium
EX_arab_L_medium,0.0,EX_arab_L_medium,arab_L_medium
EX_arbt_medium,0.0,EX_arbt_medium,arbt_medium
EX_arsenb_medium,0.0,EX_arsenb_medium,arsenb_medium
EX_bhb_medium,0.0,EX_bhb_medium,bhb_medium
EX_btn_medium,0.0,EX_btn_medium,btn_medium
EX_but_medium,-0.00030557180190322604,EX_but_medium,but_medium
EX_butso3_medium,0.0,EX_butso3_medium,butso3_medium
EX_cbl1_medium,0.0,EX_cbl1_medium,cbl1_medium
EX_cbl2_medium,0.0,EX_cbl2_medium,cbl2_medium
EX_cd2_medium,0.0,EX_cd2_medium,cd2_medium
EX_cellb_medium,0.0,EX_cellb_medium,cellb_medium
EX_cholate_medium,0.0,EX_cholate_medium,cholate_medium
EX_chtbs_medium,0.0,EX_chtbs_medium,chtbs_medium
EX_cit_medium,0.0,EX_cit_medium,cit_medium
EX_co2_medium,-0.001954714229366548,EX_co2_medium,co2_medium
EX_core2_rl_medium,0.0,EX_core2_rl_medium,core2_rl_medium
EX_core3_medium,0.0,EX_core3_medium,core3_medium
EX_core5_medium,0.0,EX_core5_medium,core5_medium
EX_core6_medium,0.0,EX_core6_medium,core6_medium
EX_core7_medium,0.0,EX_core7_medium,core7_medium
EX_core8_medium,0.0,EX_core8_medium,core8_medium
EX_cro4_medium,0.0,EX_cro4_medium,cro4_medium
EX_ctbt_medium,0.0,EX_ctbt_medium,ctbt_medium
EX_dextrin_medium,0.0,EX_dextrin_medium,dextrin_medium
EX_dgchol_medium,0.0,EX_dgchol_medium,dgchol_medium
EX_drib_medium,0.0,EX_drib_medium,drib_medium
EX_dsT_antigen_medium,0.0,EX_dsT_antigen_medium,dsT_antigen_medium
EX_dsT_antigen_rl_medium,0.0,EX_dsT_antigen_rl_medium,dsT_antigen_rl_medium
EX_ethso3_medium,0.0,EX_ethso3_medium,ethso3_medium
EX_etoh_medium,0.0,EX_etoh_medium,etoh_medium
EX_f1a_medium,0.0,EX_f1a_medium,f1a_medium
EX_f1a_rl_medium,0.0,EX_f1a_rl_medium,f1a_rl_medium
EX_fecrm_medium,0.0,EX_fecrm_medium,fecrm_medium
EX_for_medium,-0.0008829457205058648,EX_for_medium,for_medium
EX_fru_medium,0.0,EX_fru_medium,fru_medium
EX_fuc_L_medium,0.0,EX_fuc_L_medium,fuc_L_medium
EX_gal1a3acgal_medium,0.0,EX_gal1a3acgal_medium,gal1a3acgal_medium
EX_gal1b3acgal_medium,-5.464222505591399e-06,EX_gal1b3acgal_medium,gal1b3acgal_medium
EX_gal_medium,-7.775949785145608e-07,EX_gal_medium,gal_medium
EX_galt_medium,0.0,EX_galt_medium,galt_medium
EX_galur_medium,0.0,EX_galur_medium,galur_medium
EX_gbbtn_medium,0.0,EX_gbbtn_medium,gbbtn_medium
