,flux,reaction,metabolite
EX_MGlcn154_medium,1e-06,EX_MGlcn154_medium,MGlcn154_medium
EX_MGlcn154_rl_medium,1e-06,EX_MGlcn154_rl_medium,MGlcn154_rl_medium
EX_MGlcn162_medium,1e-06,EX_MGlcn162_medium,MGlcn162_medium
EX_MGlcn162_rl_medium,1e-06,EX_MGlcn162_rl_medium,MGlcn162_rl_medium
EX_MGlcn163_medium,1e-06,EX_MGlcn163_medium,MGlcn163_medium
EX_MGlcn163_rl_medium,1e-06,EX_MGlcn163_rl_medium,MGlcn163_rl_medium
EX_MGlcn164_medium,1e-06,EX_MGlcn164_medium,MGlcn164_medium
EX_MGlcn164_rl_medium,1e-06,EX_MGlcn164_rl_medium,MGlcn164_rl_medium
EX_MGlcn165_medium,1e-06,EX_MGlcn165_medium,MGlcn165_medium
EX_MGlcn165_rl_medium,1e-06,EX_MGlcn165_rl_medium,MGlcn165_rl_medium
EX_MGlcn166_medium,1e-06,EX_MGlcn166_medium,MGlcn166_medium
EX_MGlcn166_rl_medium,1e-06,EX_MGlcn166_rl_medium,MGlcn166_rl_medium
EX_MGlcn167_medium,1e-06,EX_MGlcn167_medium,MGlcn167_medium
EX_MGlcn167_rl_medium,1e-06,EX_MGlcn167_rl_medium,MGlcn167_rl_medium
EX_MGlcn168_medium,1e-06,EX_MGlcn168_medium,MGlcn168_medium
EX_MGlcn168_rl_medium,1e-06,EX_MGlcn168_rl_medium,MGlcn168_rl_medium
EX_MGlcn169_medium,1e-06,EX_MGlcn169_medium,MGlcn169_medium
EX_MGlcn169_rl_medium,1e-06,EX_MGlcn169_rl_medium,MGlcn169_rl_medium
EX_MGlcn174_medium,1e-06,EX_MGlcn174_medium,MGlcn174_medium
EX_MGlcn174_rl_medium,1e-06,EX_MGlcn174_rl_medium,MGlcn174_rl_medium
EX_MGlcn175_medium,1e-06,EX_MGlcn175_medium,MGlcn175_medium
EX_MGlcn175_rl_medium,1e-06,EX_MGlcn175_rl_medium,MGlcn175_rl_medium
EX_MGlcn176_medium,1e-06,EX_MGlcn176_medium,MGlcn176_medium
EX_MGlcn176_rl_medium,1e-06,EX_MGlcn176_rl_medium,MGlcn176_rl_medium
EX_MGlcn177_medium,1e-06,EX_MGlcn177_medium,MGlcn177_medium
EX_MGlcn177_rl_medium,1e-06,EX_MGlcn177_rl_medium,MGlcn177_rl_medium
EX_MGlcn178_medium,1e-06,EX_MGlcn178_medium,MGlcn178_medium
EX_MGlcn178_rl_medium,1e-06,EX_MGlcn178_rl_medium,MGlcn178_rl_medium
EX_MGlcn179_medium,1e-06,EX_MGlcn179_medium,MGlcn179_medium
EX_MGlcn179_rl_medium,1e-06,EX_MGlcn179_rl_medium,MGlcn179_rl_medium
EX_MGlcn181_medium,1e-06,EX_MGlcn181_medium,MGlcn181_medium
EX_MGlcn181_rl_medium,1e-06,EX_MGlcn181_rl_medium,MGlcn181_rl_medium
EX_MGlcn183_medium,1e-06,EX_MGlcn183_medium,MGlcn183_medium
EX_MGlcn183_rl_medium,1e-06,EX_MGlcn183_rl_medium,MGlcn183_rl_medium
EX_MGlcn185_medium,1e-06,EX_MGlcn185_medium,MGlcn185_medium
EX_MGlcn185_rl_medium,1e-06,EX_MGlcn185_rl_medium,MGlcn185_rl_medium
EX_MGlcn186_medium,1e-06,EX_MGlcn186_medium,MGlcn186_medium
EX_MGlcn186_rl_medium,1e-06,EX_MGlcn186_rl_medium,MGlcn186_rl_medium
EX_MGlcn187_medium,1e-06,EX_MGlcn187_medium,MGlcn187_medium
EX_MGlcn188_medium,1e-06,EX_MGlcn188_medium,MGlcn188_medium
EX_MGlcn188_rl_medium,1e-06,EX_MGlcn188_rl_medium,MGlcn188_rl_medium
EX_MGlcn18_medium,1e-06,EX_MGlcn18_medium,MGlcn18_medium
EX_MGlcn18_rl_medium,1e-06,EX_MGlcn18_rl_medium,MGlcn18_rl_medium
EX_MGlcn190_rl_medium,1e-06,EX_MGlcn190_rl_medium,MGlcn190_rl_medium
EX_MGlcn191_medium,1e-06,EX_MGlcn191_medium,MGlcn191_medium
EX_MGlcn191_rl_medium,1e-06,EX_MGlcn191_rl_medium,MGlcn191_rl_medium
EX_MGlcn192_medium,1e-06,EX_MGlcn192_medium,MGlcn192_medium
EX_MGlcn192_rl_medium,1e-06,EX_MGlcn192_rl_medium,MGlcn192_rl_medium
EX_MGlcn2_medium,1e-06,EX_MGlcn2_medium,MGlcn2_medium
EX_MGlcn2_rl_medium,1e-06,EX_MGlcn2_rl_medium,MGlcn2_rl_medium
EX_MGlcn32_medium,1e-06,EX_MGlcn32_medium,MGlcn32_medium
EX_MGlcn32_rl_medium,1e-06,EX_MGlcn32_rl_medium,MGlcn32_rl_medium
EX_MGlcn3_medium,1e-06,EX_MGlcn3_medium,MGlcn3_medium
EX_MGlcn3_rl_medium,1e-06,EX_MGlcn3_rl_medium,MGlcn3_rl_medium
EX_MGlcn41_medium,1e-06,EX_MGlcn41_medium,MGlcn41_medium
EX_MGlcn41_rl_medium,1e-06,EX_MGlcn41_rl_medium,MGlcn41_rl_medium
EX_MGlcn4_medium,1e-06,EX_MGlcn4_medium,MGlcn4_medium
EX_MGlcn4_rl_medium,1e-06,EX_MGlcn4_rl_medium,MGlcn4_rl_medium
EX_MGlcn50_medium,1e-06,EX_MGlcn50_medium,MGlcn50_medium
EX_MGlcn50_rl_medium,1e-06,EX_MGlcn50_rl_medium,MGlcn50_rl_medium
EX_MGlcn51_medium,1e-06,EX_MGlcn51_medium,MGlcn51_medium
EX_MGlcn51_rl_medium,1e-06,EX_MGlcn51_rl_medium,MGlcn51_rl_medium
EX_MGlcn53_medium,1e-06,EX_MGlcn53_medium,MGlcn53_medium
EX_MGlcn53_rl_medium,1e-06,EX_MGlcn53_rl_medium,MGlcn53_rl_medium
EX_MGlcn54_medium,1e-06,EX_MGlcn54_medium,MGlcn54_medium
EX_MGlcn54_rl_medium,1e-06,EX_MGlcn54_rl_medium,MGlcn54_rl_medium
EX_MGlcn59_medium,1e-06,EX_MGlcn59_medium,MGlcn59_medium
EX_MGlcn59_rl_medium,1e-06,EX_MGlcn59_rl_medium,MGlcn59_rl_medium
EX_MGlcn5_medium,1e-06,EX_MGlcn5_medium,MGlcn5_medium
EX_MGlcn5_rl_medium,1e-06,EX_MGlcn5_rl_medium,MGlcn5_rl_medium
EX_MGlcn60_medium,1e-06,EX_MGlcn60_medium,MGlcn60_medium
EX_MGlcn60_rl_medium,1e-06,EX_MGlcn60_rl_medium,MGlcn60_rl_medium
EX_MGlcn63_medium,1e-06,EX_MGlcn63_medium,MGlcn63_medium
EX_MGlcn63_rl_medium,1e-06,EX_MGlcn63_rl_medium,MGlcn63_rl_medium
EX_MGlcn64_medium,1e-06,EX_MGlcn64_medium,MGlcn64_medium
EX_MGlcn64_rl_medium,1e-06,EX_MGlcn64_rl_medium,MGlcn64_rl_medium
EX_MGlcn65_medium,1e-06,EX_MGlcn65_medium,MGlcn65_medium
EX_MGlcn65_rl_medium,1e-06,EX_MGlcn65_rl_medium,MGlcn65_rl_medium
EX_MGlcn66_medium,1e-06,EX_MGlcn66_medium,MGlcn66_medium
EX_MGlcn66_rl_medium,1e-06,EX_MGlcn66_rl_medium,MGlcn66_rl_medium
EX_MGlcn67_medium,1e-06,EX_MGlcn67_medium,MGlcn67_medium
EX_MGlcn67_rl_medium,1e-06,EX_MGlcn67_rl_medium,MGlcn67_rl_medium
EX_MGlcn68_medium,1e-06,EX_MGlcn68_medium,MGlcn68_medium
EX_MGlcn68_rl_medium,1e-06,EX_MGlcn68_rl_medium,MGlcn68_rl_medium
EX_MGlcn6_medium,1e-06,EX_MGlcn6_medium,MGlcn6_medium
EX_MGlcn6_rl_medium,1e-06,EX_MGlcn6_rl_medium,MGlcn6_rl_medium
EX_MGlcn7_medium,1e-06,EX_MGlcn7_medium,MGlcn7_medium
EX_MGlcn7_rl_medium,1e-06,EX_MGlcn7_rl_medium,MGlcn7_rl_medium
EX_MGlcn81_medium,1e-06,EX_MGlcn81_medium,MGlcn81_medium
EX_MGlcn81_rl_medium,1e-06,EX_MGlcn81_rl_medium,MGlcn81_rl_medium
EX_MGlcn83_medium,1e-06,EX_MGlcn83_medium,MGlcn83_medium
EX_MGlcn83_rl_medium,1e-06,EX_MGlcn83_rl_medium,MGlcn83_rl_medium
EX_MGlcn88_medium,1e-06,EX_MGlcn88_medium,MGlcn88_medium
EX_MGlcn88_rl_medium,1e-06,EX_MGlcn88_rl_medium,MGlcn88_rl_medium
EX_MGlcn89_medium,1e-06,EX_MGlcn89_medium,MGlcn89_medium
EX_MGlcn89_rl_medium,1e-06,EX_MGlcn89_rl_medium,MGlcn89_rl_medium
EX_MGlcn8_medium,1e-06,EX_MGlcn8_medium,MGlcn8_medium
EX_MGlcn8_rl_medium,1e-06,EX_MGlcn8_rl_medium,MGlcn8_rl_medium
EX_MGlcn98_medium,1e-06,EX_MGlcn98_medium,MGlcn98_medium
EX_MGlcn98_rl_medium,1e-06,EX_MGlcn98_rl_medium,MGlcn98_rl_medium
EX_MGlcn9_medium,1e-06,EX_MGlcn9_medium,MGlcn9_medium
EX_MGlcn9_rl_medium,1e-06,EX_MGlcn9_rl_medium,MGlcn9_rl_medium
EX__12dhchol_medium,1e-06,EX__12dhchol_medium,_12dhchol_medium
EX__12ppd_S_medium,1e-06,EX__12ppd_S_medium,_12ppd_S_medium
EX__26dap_M_medium,1.0118601171812306e-06,EX__26dap_M_medium,_26dap_M_medium
EX__2obut_medium,1e-06,EX__2obut_medium,_2obut_medium
EX__3dhcdchol_medium,1e-06,EX__3dhcdchol_medium,_3dhcdchol_medium
EX__3dhchol_medium,1e-06,EX__3dhchol_medium,_3dhchol_medium
EX__4hpro_LT_medium,1e-06,EX__4hpro_LT_medium,_4hpro_LT_medium
EX__5mta_medium,1e-06,EX__5mta_medium,_5mta_medium
EX__7dhcdchol_medium,1e-06,EX__7dhcdchol_medium,_7dhcdchol_medium
EX__7ocholate_medium,1e-06,EX__7ocholate_medium,_7ocholate_medium
EX_acald_medium,1e-06,EX_acald_medium,acald_medium
EX_acgam_medium,1e-06,EX_acgam_medium,acgam_medium
EX_acnam2a6agal_medium,1e-06,EX_acnam2a6agal_medium,acnam2a6agal_medium
EX_acnam_medium,1e-06,EX_acnam_medium,acnam_medium
EX_actn_R_medium,1e-06,EX_actn_R_medium,actn_R_medium
EX_ade_medium,1e-06,EX_ade_medium,ade_medium
EX_adn_medium,1e-06,EX_adn_medium,adn_medium
EX_akg_medium,1e-06,EX_akg_medium,akg_medium
EX_ala_L_medium,7.730268375707524e-05,EX_ala_L_medium,ala_L_medium
EX_alaasp_medium,1e-06,EX_alaasp_medium,alaasp_medium
EX_alagln_medium,1e-06,EX_alagln_medium,alagln_medium
EX_alaglu_medium,1e-06,EX_alaglu_medium,alaglu_medium
EX_alagly_medium,1e-06,EX_alagly_medium,alagly_medium
EX_alahis_medium,1e-06,EX_alahis_medium,alahis_medium
EX_alaleu_medium,1e-06,EX_alaleu_medium,alaleu_medium
EX_alathr_medium,1e-06,EX_alathr_medium,alathr_medium
EX_amp_medium,1e-06,EX_amp_medium,amp_medium
EX_amylose300_medium,1.6494646505242993e-07,EX_amylose300_medium,amylose300_medium
EX_arabinoxyl_medium,2.1243349750709434e-07,EX_arabinoxyl_medium,arabinoxyl_medium
EX_arg_L_medium,0.00019126891992325186,EX_arg_L_medium,arg_L_medium
EX_asn_L_medium,1e-06,EX_asn_L_medium,asn_L_medium
EX_asp_L_medium,0.0004159974722553564,EX_asp_L_medium,asp_L_medium
EX_ca2_medium,1.1511065893891053e-06,EX_ca2_medium,ca2_medium
EX_cgly_medium,1e-06,EX_cgly_medium,cgly_medium
EX_cholate_medium,1e-06,EX_cholate_medium,cholate_medium
EX_chor_medium,1e-06,EX_chor_medium,chor_medium
EX_cit_medium,1e-06,EX_cit_medium,cit_medium
EX_cl_medium,1.1511065893891053e-06,EX_cl_medium,cl_medium
EX_cobalt2_medium,9.567966283980351e-07,EX_cobalt2_medium,cobalt2_medium
EX_core4_medium,1e-06,EX_core4_medium,core4_medium
EX_core4_rl_medium,1e-06,EX_core4_rl_medium,core4_rl_medium
EX_csn_medium,1e-06,EX_csn_medium,csn_medium
EX_cu2_medium,1.1511065893891053e-06,EX_cu2_medium,cu2_medium
EX_cys_L_medium,9.56783865404123e-06,EX_cys_L_medium,cys_L_medium
EX_cytd_medium,1e-06,EX_cytd_medium,cytd_medium
EX_dad_2_medium,1e-06,EX_dad_2_medium,dad_2_medium
EX_dcyt_medium,1e-06,EX_dcyt_medium,dcyt_medium
EX_ddca_medium,3.833402848859179e-06,EX_ddca_medium,ddca_medium
EX_dextrin_medium,1e-06,EX_dextrin_medium,dextrin_medium
EX_dgsn_medium,1e-06,EX_dgsn_medium,dgsn_medium
EX_din_medium,1e-06,EX_din_medium,din_medium
EX_dmso_medium,1e-06,EX_dmso_medium,dmso_medium
EX_dsT_antigen_medium,1e-06,EX_dsT_antigen_medium,dsT_antigen_medium
EX_dsT_antigen_rl_medium,1e-06,EX_dsT_antigen_rl_medium,dsT_antigen_rl_medium
EX_duri_medium,1e-06,EX_duri_medium,duri_medium
EX_fe2_medium,8.809239778285283e-07,EX_fe2_medium,fe2_medium
EX_fe3_medium,1.510759917714952e-06,EX_fe3_medium,fe3_medium
EX_fol_medium,1.166398780349107e-06,EX_fol_medium,fol_medium
EX_fru_medium,0.00014153448834234767,EX_fru_medium,fru_medium
EX_fum_medium,1e-06,EX_fum_medium,fum_medium
EX_g6p_medium,1e-06,EX_g6p_medium,g6p_medium
EX_galur_medium,1e-06,EX_galur_medium,galur_medium
EX_gam_medium,7.385001812531629e-07,EX_gam_medium,gam_medium
EX_glcn_medium,1e-06,EX_glcn_medium,glcn_medium
EX_glctnb_medium,1e-06,EX_glctnb_medium,glctnb_medium
EX_glcur_medium,1e-06,EX_glcur_medium,glcur_medium
EX_gln_L_medium,1e-06,EX_gln_L_medium,gln_L_medium
EX_glu_L_medium,0.0010400370616570134,EX_glu_L_medium,glu_L_medium
EX_glyasn_medium,1e-06,EX_glyasn_medium,glyasn_medium
EX_glyasp_medium,1e-06,EX_glyasp_medium,glyasp_medium
EX_glyb_medium,1e-06,EX_glyb_medium,glyb_medium
EX_glyc3p_medium,1e-06,EX_glyc3p_medium,glyc3p_medium
EX_glyclt_medium,1e-06,EX_glyclt_medium,glyclt_medium
EX_glycys_medium,1e-06,EX_glycys_medium,glycys_medium
EX_glygln_medium,1e-06,EX_glygln_medium,glygln_medium
EX_glyglu_medium,1e-06,EX_glyglu_medium,glyglu_medium
EX_glyleu_medium,1e-06,EX_glyleu_medium,glyleu_medium
EX_glymet_medium,1e-06,EX_glymet_medium,glymet_medium
EX_glyphe_medium,1e-06,EX_glyphe_medium,glyphe_medium
EX_glypro_medium,1e-06,EX_glypro_medium,glypro_medium
EX_glytyr_medium,1e-06,EX_glytyr_medium,glytyr_medium
EX_gncore2_medium,3.4825696811099613e-07,EX_gncore2_medium,gncore2_medium
EX_gsn_medium,1e-06,EX_gsn_medium,gsn_medium
EX_gua_medium,1e-06,EX_gua_medium,gua_medium
EX_h2s_medium,1e-06,EX_h2s_medium,h2s_medium
EX_his_L_medium,5.854994222976297e-06,EX_his_L_medium,his_L_medium
EX_hxan_medium,1e-06,EX_hxan_medium,hxan_medium
EX_idon_L_medium,1e-06,EX_idon_L_medium,idon_L_medium
EX_ile_L_medium,1.7130835923311657e-05,EX_ile_L_medium,ile_L_medium
EX_ins_medium,1e-06,EX_ins_medium,ins_medium
EX_inulin_medium,1e-06,EX_inulin_medium,inulin_medium
EX_k_medium,1.1511065893891053e-06,EX_k_medium,k_medium
EX_kestopt_medium,1e-06,EX_kestopt_medium,kestopt_medium
EX_lctnb_medium,7.218604280687412e-07,EX_lctnb_medium,lctnb_medium
EX_lcts_medium,0.000146106776375081,EX_lcts_medium,lcts_medium
EX_leu_L_medium,4.489321505821544e-05,EX_leu_L_medium,leu_L_medium
EX_lys_L_medium,5.220786425482905e-05,EX_lys_L_medium,lys_L_medium
EX_mal_L_medium,1e-06,EX_mal_L_medium,mal_L_medium
EX_malthx_medium,1e-06,EX_malthx_medium,malthx_medium
EX_man6p_medium,1e-06,EX_man6p_medium,man6p_medium
EX_melib_medium,1e-06,EX_melib_medium,melib_medium
EX_met_L_medium,2.0706067578310906e-05,EX_met_L_medium,met_L_medium
EX_metala_medium,1e-06,EX_metala_medium,metala_medium
EX_mg2_medium,1.1511065893891053e-06,EX_mg2_medium,mg2_medium
EX_mn2_medium,1.1511065893891053e-06,EX_mn2_medium,mn2_medium
EX_mqn8_medium,5.222754886749032e-07,EX_mqn8_medium,mqn8_medium
EX_nac_medium,8.320175907073492e-07,EX_nac_medium,nac_medium
EX_nmn_medium,1e-06,EX_nmn_medium,nmn_medium
EX_no2_medium,1e-06,EX_no2_medium,no2_medium
EX_no3_medium,1e-06,EX_no3_medium,no3_medium
EX_no_medium,1e-06,EX_no_medium,no_medium
EX_o2_medium,1e-06,EX_o2_medium,o2_medium
EX_oaa_medium,1e-06,EX_oaa_medium,oaa_medium
EX_ocdca_medium,2.6112077747968523e-06,EX_ocdca_medium,ocdca_medium
EX_pect_medium,7.101564827243617e-07,EX_pect_medium,pect_medium
EX_pheme_medium,3.115379244099772e-07,EX_pheme_medium,pheme_medium
EX_pi_medium,0.00015664200697580413,EX_pi_medium,pi_medium
EX_pnto_R_medium,7.000613390485892e-07,EX_pnto_R_medium,pnto_R_medium
EX_pro_L_medium,1.3575531521347033e-05,EX_pro_L_medium,pro_L_medium
EX_pydx_medium,8.910523325492407e-07,EX_pydx_medium,pydx_medium
EX_pyr_medium,1e-06,EX_pyr_medium,pyr_medium
EX_q8_medium,2.6113774433745305e-07,EX_q8_medium,q8_medium
EX_ribflv_medium,0.0001628685487158833,EX_ribflv_medium,ribflv_medium
EX_sT_antigen_medium,1e-06,EX_sT_antigen_medium,sT_antigen_medium
EX_sT_antigen_rl_medium,1e-06,EX_sT_antigen_rl_medium,sT_antigen_rl_medium
EX_sTn_antigen_medium,1e-06,EX_sTn_antigen_medium,sTn_antigen_medium
EX_salcn_medium,1e-06,EX_salcn_medium,salcn_medium
EX_sel_medium,1e-06,EX_sel_medium,sel_medium
EX_ser_L_medium,0.0002926521611261706,EX_ser_L_medium,ser_L_medium
EX_sheme_medium,1.900763577691434e-07,EX_sheme_medium,sheme_medium
EX_so4_medium,1e-06,EX_so4_medium,so4_medium
EX_spmd_medium,3.869880241210029e-07,EX_spmd_medium,spmd_medium
EX_strch1_medium,1.4436476011114388e-05,EX_strch1_medium,strch1_medium
EX_sucr_medium,0.00021884949166431006,EX_sucr_medium,sucr_medium
EX_thm_medium,2.2612691328327153e-07,EX_thm_medium,thm_medium
EX_thr_L_medium,0.00040841480866671666,EX_thr_L_medium,thr_L_medium
EX_tmao_medium,1e-06,EX_tmao_medium,tmao_medium
EX_trp_L_medium,8.263573153153996e-05,EX_trp_L_medium,trp_L_medium
EX_ttdca_medium,9.124619469474432e-07,EX_ttdca_medium,ttdca_medium
EX_tyr_L_medium,0.00039805953387012305,EX_tyr_L_medium,tyr_L_medium
EX_ura_medium,1e-06,EX_ura_medium,ura_medium
EX_urea_medium,1e-06,EX_urea_medium,urea_medium
EX_uri_medium,1e-06,EX_uri_medium,uri_medium
EX_val_L_medium,2.8055999756387734e-05,EX_val_L_medium,val_L_medium
EX_xan_medium,1e-06,EX_xan_medium,xan_medium
EX_xtsn_medium,1e-06,EX_xtsn_medium,xtsn_medium
EX_xyl_D_medium,1e-06,EX_xyl_D_medium,xyl_D_medium
EX_zn2_medium,1.1511065893891053e-06,EX_zn2_medium,zn2_medium
